,word,count
478,요즘,2.0
478,내가,2.0
478,때문,2.0
478,힐링,2.0
479,축하,2.0
480,너희,2.0
480,최고,2.0
480,시대,2.0
480,애국자,3.0
480,국위선양국위,6.0
480,선양,2.0
480,국위,2.0
480,선양선양,4.0
480,물론,2.0
480,경제,2.0
480,경제효과,4.0
480,효과,2.0
480,코로나,3.0
480,소식,2.0
480,하나,2.0
480,대한,2.0
480,대한민국,4.0
480,민국,2.0
480,희망,2.0
480,개인적,3.0
480,생각,2.0
480,군면제찬성,5.0
480,면제,2.0
480,찬성,2.0
481,보드,2.0
481,싱글,2.0
481,싱글차트,4.0
481,차트,2.0
481,그룹,2.0
481,그룹차트,4.0
481,의미,2.0
482,병역,2.0
482,병역면제,4.0
482,면제,2.0
482,대통령령,4.0
483,최고,2.0
483,리스,2.0
483,리스펙,3.0
483,영원,2.0
483,바래요,3.0
483,래요,2.0
484,단하,2.0
484,최고,2.0
485,자랑,2.0
485,보드,2.0
485,진출,2.0
485,선구자,3.0
485,역할,2.0
486,최고,2.0
487,세계,2.0
487,세계음악시장,6.0
487,음악,2.0
487,시장,2.0
487,주도,2.0
487,미국,2.0
487,영국,2.0
487,일본,2.0
487,개챠트,3.0
487,영향력,3.0
487,존경,2.0
487,보유,2.0
487,우리,2.0
487,대한,2.0
487,대한민국,4.0
487,민국,2.0
487,자랑,2.0
487,막내,2.0
487,정국,2.0
487,정국군,3.0
487,생일,2.0
487,축하,2.0
488,노래,2.0
488,좋가,2.0
489,축하,2.0
490,국위선양국위,6.0
490,위선,2.0
490,양국,2.0
490,선양,2.0
490,선양선양,4.0
490,친구,2.0
490,병역,2.0
490,병역면제,4.0
490,면제,2.0
491,이랑,2.0
491,비교,2.0
492,축하,2.0
492,기록,2.0
493,대한,2.0
493,대한민국,4.0
493,민국,2.0
493,다음,2.0
493,다음기회,4.0
493,기회,2.0
494,축하,2.0
494,최고,2.0
495,군면제,3.0
495,면제,2.0
495,올림픽,3.0
496,형평,2.0
496,문제,2.0
496,군면제,3.0
496,면제,2.0
496,나중,2.0
496,공익,2.0
496,복무,2.0
496,지금,2.0
496,최고,2.0
496,바다,2.0
497,축하,2.0
498,진정,2.0
498,국위선양국위,6.0
498,위선,2.0
498,양국,2.0
498,선양,2.0
498,선양선양,4.0
498,자랑,2.0
499,군면제,3.0
499,면제,2.0
500,축하,2.0
500,축하해,3.0
501,국위선양국위,6.0
501,위선,2.0
501,양국,2.0
501,선양,2.0
501,선양선양,4.0
501,군면제,3.0
501,면제,2.0
501,해주자,3.0
501,주자,2.0
502,축하,2.0
502,시간,2.0
503,최고,2.0
504,재앙,2.0
504,지지율,3.0
504,청와대,3.0
504,오라,2.0
505,군면제면제,5.0
505,면제,2.0
505,최고,2.0
506,아미,2.0
506,축하,2.0
507,이번,2.0
507,노래,2.0
507,역쉬,2.0
507,축하,2.0
508,최고,2.0
508,정도,2.0
508,군면제,3.0
508,면제,2.0
508,금메달,3.0
508,금메달리스트,6.0
508,리스트,3.0
508,대한,2.0
508,대한민국,4.0
508,민국,2.0
508,국위,2.0
508,국위선양국위선양,8.0
508,선양,2.0
508,배우기,3.0
508,이유,2.0
509,축하,2.0
510,자랑,2.0
510,노력,2.0
510,공정,2.0
510,정의,2.0
510,중요,2.0
510,시민,2.0
510,시민단체,4.0
510,단체,2.0
510,추천,2.0
510,멤버,2.0
510,선정,2.0
511,축하,2.0
512,군면제,3.0
512,면제,2.0
513,면제,2.0
513,면제가지마라,6.0
513,가지,2.0
513,마라,2.0
513,계속,2.0
513,방시,2.0
513,방시혁,3.0
514,군면제,3.0
514,면제,2.0
514,말구,2.0
514,대한,2.0
514,대한민국,4.0
514,민국,2.0
514,대한민국를위,6.0
514,를위,2.0
514,부채,2.0
514,자랑,2.0
515,보드,2.0
515,다운,2.0
515,시절,2.0
515,대한,2.0
515,대한민국,4.0
515,민국,2.0
516,세계,2.0
516,활동,2.0
517,축하,2.0
517,축하해,3.0
517,눈물,2.0
517,결과,2.0
517,수고,2.0
517,고생,2.0
517,사랑,2.0
518,마해라,3.0
518,해라,2.0
518,비들,2.0
518,시국,2.0
521,간만,2.0
521,소식,2.0
522,자리,2.0
522,실력,2.0
523,우리,2.0
523,대한,2.0
523,대한민국,4.0
523,민국,2.0
523,자랑,2.0
524,자랑,2.0
525,노력,2.0
525,실력,2.0
525,결과,2.0
525,니들,2.0
525,선배,2.0
525,뻘짖,2.0
525,뻘짖거리,4.0
525,거리,2.0
525,여자,2.0
525,조심,2.0
525,하거,2.0
526,군면제,3.0
526,면제,2.0
526,독도,2.0
526,독도경비대,5.0
526,경비대,3.0
526,독도홍보,4.0
526,홍보,2.0
526,일본도,3.0
526,즈그땅,3.0
526,하긋,2.0
527,녀석,2.0
527,대한,2.0
527,대한민국,4.0
527,대한민국어로,6.0
527,민국,2.0
527,어로,2.0
527,영어,2.0
527,변절자,3.0
528,와우,2.0
528,노래,2.0
528,본적,2.0
529,군면제,3.0
529,면제,2.0
529,마라,2.0
530,성과,2.0
530,자랑,2.0
530,축하,2.0
531,최고,2.0
531,이것,2.0
531,한류,2.0
531,자랑,2.0
532,최고,2.0
532,단하,2.0
532,단하디,3.0
532,아미,2.0
532,계속,2.0
532,역사,2.0
532,우리,2.0
533,진심,2.0
533,최고,2.0
533,노력,2.0
533,축하,2.0
534,청와대,3.0
534,이거,2.0
534,정치적,3.0
534,이용,2.0
534,마라,2.0
535,대한,2.0
535,대한민국,4.0
535,민국,2.0
535,영화,2.0
535,아카데미,4.0
535,작품,2.0
535,보드,2.0
536,영어,2.0
536,의미,2.0
536,반감,2.0
537,최고,2.0
538,군면제,3.0
538,면제,2.0
538,이만큼,3.0
538,국위,2.0
538,국위선양국위선양,8.0
538,선양,2.0
539,군면제,3.0
539,면제,2.0
539,올림픽,3.0
539,금메달,3.0
539,부족,2.0
540,댓글,2.0
540,가능,2.0
540,시사,2.0
540,시사뉴스,4.0
540,뉴스,2.0
542,핫백,2.0
542,위라니,3.0
542,라니,2.0
542,축하,2.0
543,아미,2.0
543,가슴,2.0
545,얘네들,3.0
545,보드,2.0
545,미국,2.0
545,탑스타,3.0
545,스타,2.0
545,동급,2.0
545,백스트리트,5.0
545,스트리트,4.0
545,보이스,3.0
545,브리트,3.0
545,스피어스,4.0
545,블랙,2.0
545,블랙아이,4.0
545,아이,2.0
545,피스,2.0
546,위라니,3.0
546,라니,2.0
547,군면제,3.0
547,면제,2.0
547,훈련,2.0
547,훈련소,3.0
547,기초,2.0
547,기초군사훈련,6.0
547,군사,2.0
547,대한,2.0
547,대한민국,4.0
547,민국,2.0
547,군인,2.0
547,홍보,2.0
547,홍보대사,4.0
547,대사,2.0
547,지금,2.0
547,전세계,3.0
547,활동,2.0
547,시국,2.0
547,국위,2.0
547,양국,2.0
547,양국위선양선양,7.0
547,선양,2.0
547,파이,2.0
547,파이팅,3.0
547,축하,2.0
548,동시대,3.0
548,국적,2.0
548,아미,2.0
548,영광,2.0
548,행복,2.0
548,우리,2.0
548,대한,2.0
548,대한민국,4.0
548,민국,2.0
548,전세계,3.0
548,보물,2.0
548,축하,2.0
549,유명,2.0
549,유명하다,4.0
549,하다,2.0
549,노래,2.0
549,참고,2.0
549,중반,2.0
549,미스터,3.0
549,미스터트롯,5.0
549,트롯,2.0
549,유행,2.0
549,대중성,3.0
549,세계,2.0
549,아이러니,4.0
549,아이러니하다,6.0
550,군면제,3.0
550,면제,2.0
550,얘내들,3.0
551,우리,2.0
551,해냈습니다,5.0
551,자랑,2.0
552,위라니,3.0
552,라니,2.0
552,축하,2.0
553,비틀즈,3.0
553,최고,2.0
553,독보적,3.0
553,축하,2.0
554,최고,2.0
554,기록,2.0
555,노래,2.0
555,희망,2.0
555,중독성,3.0
555,팅하세,3.0
555,하세,2.0
556,손발,2.0
556,다음,2.0
556,다음주면,4.0
556,주면,2.0
556,아미,2.0
557,축하,2.0
557,이번,2.0
557,주말,2.0
558,자랑,2.0
558,고생,2.0
559,코로나,3.0
559,코로나시국,5.0
559,시국,2.0
559,우리,2.0
560,최고,2.0
560,대한,2.0
560,대한민국,4.0
560,민국,2.0
560,미래,2.0
560,생각,2.0
560,군면제,3.0
560,면제,2.0
561,정치인,3.0
561,국민,2.0
561,자랑,2.0
561,친구,2.0
561,병역,2.0
561,군면제,3.0
561,면제,2.0
561,필요,2.0
561,지디,2.0
561,동기,2.0
561,도촬당,3.0
561,보호,2.0
562,군면제,3.0
562,면제,2.0
562,하지,2.0
562,말기,2.0
563,강남,2.0
563,강남스타윌,5.0
563,스타,2.0
563,대장,2.0
563,대장주,3.0
563,디피,2.0
563,디피씨,3.0
564,최고,2.0
564,친구,2.0
565,군면제,3.0
565,면제,2.0
566,자랑,2.0
566,우리,2.0
566,대한,2.0
566,대한민국,4.0
566,민국,2.0
566,축하,2.0
567,최고,2.0
567,군면제,3.0
567,면제,2.0
567,해주자,3.0
567,주자,2.0
567,지금,2.0
567,시기,2.0
567,국위,2.0
567,국위선양국위선양,8.0
567,선양,2.0
569,소향,2.0
569,콘서트,3.0
570,우리,2.0
570,축하,2.0
571,대한,2.0
571,대한민국,4.0
571,민국,2.0
571,축하,2.0
572,국뽕,2.0
572,만세,2.0
572,경사,2.0
572,경사낫,3.0
573,게이,2.0
574,이것,2.0
574,최고,2.0
574,위라니,3.0
574,라니,2.0
574,역사,2.0
574,보이,2.0
574,보이밴드,4.0
574,밴드,2.0
574,거쟈,2.0
574,원디렉션,4.0
574,위못,2.0
574,하다,2.0
574,축하,2.0
575,역사책,3.0
575,사건,2.0
575,서양인,3.0
575,동양인,3.0
575,유사,2.0
575,유사이래,4.0
575,이래,2.0
575,처음,2.0
576,이제,2.0
576,시작,2.0
576,느낌,2.0
576,축하,2.0
576,축하새,3.0
577,최단,2.0
577,최초,2.0
577,수식어,3.0
577,하면,2.0
577,그룹,2.0
577,그룹임,3.0
577,사람,2.0
577,그릇,2.0
577,다음,2.0
577,다음성적,4.0
577,성적,2.0
578,와우,2.0
578,추카해,3.0
578,자랑,2.0
581,축하,2.0
582,요즘,2.0
582,최고,2.0
582,핵인정,3.0
582,인정,2.0
582,자랑,2.0
583,축하,2.0
584,우리,2.0
584,대한,2.0
584,대한민국,4.0
584,민국,2.0
584,역사,2.0
584,시기,2.0
584,단비,2.0
584,자랑,2.0
585,군면제,3.0
585,면제,2.0
585,국위선양국위,6.0
585,위선,2.0
585,양국,2.0
585,선양,2.0
585,선양선양,4.0
585,했잖,2.0
585,했잖야,3.0
586,기사도,3.0
587,하루,2.0
587,하루종일,4.0
587,종일,2.0
587,지리,2.0
588,문재인,3.0
588,재인,2.0
588,대통령,3.0
589,눈물,2.0
589,마지막,3.0
589,구한,2.0
589,구한테,3.0
589,관련,2.0
589,음모,2.0
590,최고,2.0
590,대한,2.0
590,대한민국,4.0
590,민국,2.0
590,가요계,3.0
590,전세계,3.0
590,세계,2.0
590,역사,2.0
591,관련주,3.0
591,상한가,3.0
591,최고,2.0
593,문재인,3.0
593,재인,2.0
593,정부,2.0
593,대한,2.0
593,대한민국,4.0
593,민국,2.0
593,문화,2.0
593,융성,2.0
593,이제,2.0
593,아이,2.0
593,아이돌,3.0
593,비틀즈,3.0
593,진심,2.0
593,축하,2.0
593,응원,2.0
594,하루,2.0
594,하루종일,4.0
594,종일,2.0
594,메인,2.0
594,메인뉴스,4.0
594,뉴스,2.0
594,위치,2.0
594,소식,2.0
595,오랜만,3.0
595,뉴스,2.0
596,시대,2.0
596,대한,2.0
596,대한민국,4.0
596,대한민국인,5.0
596,민국,2.0
596,영광,2.0
596,정도,2.0
596,군면제,3.0
596,면제,2.0
596,필요,2.0
596,필요하다,4.0
596,하다,2.0
596,생각,2.0
596,본인,2.0
596,의사,2.0
596,중요,2.0
597,요즘,2.0
597,코로나,3.0
597,우울,2.0
597,덕분,2.0
597,어깨,2.0
597,퐉퐉,2.0
598,월드컵,3.0
598,우승,2.0
598,거잖,2.0
599,실화,2.0
599,보드,2.0
599,위라니,3.0
599,라니,2.0
599,볼일,2.0
599,세상,2.0
600,보드,2.0
600,축하,2.0
600,축하해,3.0
600,그동안,3.0
600,고생,2.0
600,주길,2.0
600,바래요,3.0
600,래요,2.0
600,행복,2.0
602,축하,2.0
602,보드,2.0
602,듣기,2.0
602,시기,2.0
602,행복,2.0
603,댓글,2.0
604,보드,2.0
604,우리,2.0
604,대한,2.0
604,대한민국,4.0
604,민국,2.0
604,눈물,2.0
604,노력,2.0
604,주시,2.0
604,감사,2.0
604,응원,2.0
604,팬분,2.0
604,저희,2.0
604,자랑,2.0
604,아티스트,4.0
605,최고,2.0
605,자랑,2.0
605,힘내,2.0
605,영원,2.0
605,아티스트,4.0
605,우리,2.0
606,보드,2.0
606,메인,2.0
606,메인싱글,4.0
606,싱글,2.0
606,대한,2.0
606,대한민국,4.0
606,민국,2.0
606,축하,2.0
606,축하축하,4.0
606,자랑,2.0
606,고고,2.0
607,보드,2.0
607,누구,2.0
607,순위,2.0
607,정도로,3.0
607,도로,2.0
607,매니아,3.0
607,멜론,2.0
607,줄세우,3.0
607,세우,2.0
607,차트,2.0
607,예전,2.0
607,싱글,2.0
607,발매,2.0
607,느낌,2.0
607,축하,2.0
608,자랑,2.0
609,최고,2.0
609,사고,2.0
609,축하,2.0
611,우리,2.0
611,아미,2.0
611,아미님,3.0
611,축하,2.0
611,사랑,2.0
612,축하,2.0
613,최고,2.0
613,축하,2.0
614,대한,2.0
614,대한민국,4.0
614,민국,2.0
614,전세계,3.0
614,자랑,2.0
614,응원,2.0
616,미제,2.0
616,유일,2.0
616,칭찬,2.0
616,국뽕,2.0
616,필요,2.0
617,자랑,2.0
618,국내,2.0
618,아이,2.0
618,아이돌,3.0
618,감흥,2.0
618,축하,2.0
619,문재앙,3.0
619,재앙,2.0
619,숟가락,3.0
620,최고,2.0
620,자랑,2.0
620,사람,2.0
620,대한,2.0
620,대한민국,4.0
620,민국,2.0
620,케이,2.0
620,케이팝,3.0
620,세계적,3.0
620,열광,2.0
620,생각,2.0
621,인생,2.0
621,우리,2.0
621,보드,2.0
621,보드싱글,4.0
621,싱글,2.0
622,최고,2.0
622,최고최고,4.0
622,아침,2.0
622,축하,2.0
623,최고,2.0
623,축하,2.0
623,국가,2.0
623,국가대표급,5.0
623,대표,2.0
623,세계,2.0
623,일위,2.0
624,과일,2.0
625,다이너마이트,6.0
625,아침,2.0
625,출근길,3.0
625,최고,2.0
625,노래,2.0
626,축하,2.0
627,군면제,3.0
627,면제,2.0
627,국가적,3.0
627,손해지,3.0
627,해지,2.0
627,국가,2.0
627,국가차원,4.0
627,차원,2.0
627,기본적,3.0
627,교육,2.0
627,교육후,3.0
627,국제적,3.0
627,활동,2.0
627,국민,2.0
627,위해,2.0
627,세계,2.0
627,젊은이,3.0
627,선처,2.0
627,우리,2.0
627,대한,2.0
627,대한민국,4.0
627,민국,2.0
627,아들,2.0
627,부모,2.0
627,생각,2.0
627,가요,2.0
628,단군,2.0
628,단군이래,4.0
628,이래,2.0
628,대한,2.0
628,대한민국,4.0
628,민국,2.0
628,제일,2.0
628,제일영웅,4.0
628,영웅,2.0
629,축하,2.0
630,군면제,3.0
630,면제,2.0
631,정도,2.0
631,전원,2.0
631,군면제,3.0
631,면제,2.0
632,국위선양국위,6.0
632,위선,2.0
632,양국,2.0
632,선양,2.0
632,선양선양,4.0
632,이후,2.0
632,이름,2.0
632,히트곡,3.0
632,모름,2.0
632,한명,2.0
632,최근,2.0
632,최근노래,4.0
632,노래,2.0
632,박진영,3.0
632,진영,2.0
632,디스코,3.0
632,친구,2.0
632,하나,2.0
632,국내,2.0
632,중장년,3.0
632,장년,2.0
632,히트,2.0
632,전국민,3.0
633,축하,2.0
634,문재인,3.0
634,재인,2.0
634,점심,2.0
634,먹자,2.0
635,우리,2.0
635,한번,2.0
635,역사,2.0
635,자랑,2.0
636,문재인,3.0
636,재인,2.0
636,축하,2.0
636,청와대,3.0
636,초청,2.0
638,디피씨,3.0
638,날리,2.0
639,대한,2.0
639,대한민국,4.0
639,민국,2.0
639,자랑,2.0
640,최고,2.0
640,부족,2.0
640,축하,2.0
640,다이,2.0
640,마이트,3.0
640,보드,2.0
640,무지,2.0
641,자랑,2.0
641,어려움,3.0
641,하다,2.0
641,사랑,2.0
641,정국,2.0
641,생일,2.0
641,축하,2.0
641,태어나줘,4.0
642,축하,2.0
642,사랑,2.0
643,축하,2.0
643,자랑,2.0
643,최고,2.0
644,대한,2.0
644,대한민국,4.0
644,민국,2.0
644,최초,2.0
644,아시아,3.0
644,노래,2.0
644,자랑,2.0
645,전세계,3.0
645,현존,2.0
645,그룹,2.0
645,영향력,3.0
645,우리집,3.0
645,자랑,2.0
645,축하,2.0
645,세계,2.0
645,위라니,3.0
645,라니,2.0
645,최고,2.0
645,실화,2.0
646,사랑,2.0
646,우리,2.0
646,군면제,3.0
646,면제,2.0
646,청와대,3.0
646,청원넣줘,4.0
647,정도,2.0
647,군면제,3.0
647,면제,2.0
647,국가,2.0
647,국가적인,4.0
647,적인,2.0
647,이득,2.0
648,보드,2.0
648,정상,2.0
648,대한,2.0
648,대한민국,4.0
648,민국,2.0
648,아시아인,4.0
648,최초,2.0
648,이번,2.0
648,최고,2.0
648,축하,2.0
649,우리,2.0
649,대한,2.0
649,대한민국,4.0
649,민국,2.0
649,위상,2.0
649,애국,2.0
649,애국아이돌,5.0
649,아이,2.0
649,천번백번,4.0
649,쌉인,2.0
649,쌉인정,3.0
649,이번,2.0
649,노래,2.0
649,자체,2.0
649,느낌,2.0
649,이것,2.0
649,극찬,2.0
649,정도,2.0
649,퀄리티,3.0
649,리믹스,3.0
649,믹스,2.0
649,편곡,2.0
649,신드롬,3.0
649,하나,2.0
650,발매,2.0
650,노래,2.0
650,보삼,2.0
651,축하,2.0
652,노력,2.0
652,눈물,2.0
652,지금,2.0
652,모든,2.0
652,모든분,3.0
652,누구,2.0
652,피땀,2.0
652,사람,2.0
652,성공,2.0
652,포기,2.0
653,최고,2.0
653,전세계,3.0
653,보이,2.0
653,보이그룹,4.0
653,그룹,2.0
653,그중,2.0
654,대한,2.0
654,대한민국,4.0
654,민국,2.0
654,군면제,3.0
654,면제,2.0
654,아킬레스건,5.0
654,군제대자,4.0
654,제대자,3.0
654,혜택,2.0
654,이정,2.0
654,안해,2.0
654,주면,2.0
654,남녀,2.0
654,공사,2.0
654,공사기업,4.0
654,기업,2.0
654,모병,2.0
654,유능,2.0
654,인재,2.0
654,고통,2.0
655,노래,2.0
655,정상적,3.0
655,미국인,3.0
655,만도,2.0
655,하다,2.0
655,저질,2.0
655,의사,2.0
655,표현,2.0
655,자유,2.0
655,심하단,3.0
655,하단,2.0
655,생각,2.0
655,스트리퍼,4.0
655,자랑,2.0
655,생계,2.0
655,때메,2.0
655,다이,2.0
655,마이트,3.0
655,전세계,3.0
655,메세지,3.0
656,최고,2.0
656,음악,2.0
656,세계,2.0
656,세계정복,4.0
656,정복,2.0
658,이것,2.0
658,노력,2.0
658,세계인,3.0
658,인정,2.0
658,이젠,2.0
658,대한,2.0
658,대한민국,4.0
658,민국,2.0
658,하면,2.0
658,거론,2.0
658,얘기,2.0
658,현실,2.0
658,인물,2.0
659,제목,2.0
659,보드,2.0
659,폭파,2.0
660,화가,2.0
660,사람,2.0
660,무엇,2.0
661,축하,2.0
661,축하해,3.0
661,자랑,2.0
661,최고,2.0
662,인기,2.0
662,결국,2.0
663,최고,2.0
663,축하,2.0
663,축하해,3.0
663,아미,2.0
664,자랑,2.0
665,단비,2.0
665,소식,2.0
666,음악,2.0
666,와우,2.0
666,최고,2.0
667,대한,2.0
667,대한민국,4.0
667,민국,2.0
667,국민,2.0
667,자랑,2.0
667,자랑쓰럽,4.0
667,쓰럽,2.0
667,세계,2.0
667,세계문화대통령,7.0
667,문화,2.0
667,대통령,3.0
667,우리,2.0
667,텃세,2.0
667,고장,2.0
667,미국,2.0
667,영국,2.0
667,영어권,3.0
667,보드,2.0
667,싱글,2.0
667,싱글차트,4.0
667,차트,2.0
667,올림픽,3.0
667,월드컵,3.0
667,메달,2.0
667,딴것,2.0
667,교가,2.0
667,만큼,2.0
667,쾌거,2.0
667,경제적,3.0
667,경제적효과,5.0
667,효과,2.0
667,경제적가치,5.0
667,가치,2.0
667,중요,2.0
667,수천만,3.0
667,아미,2.0
667,영향력,3.0
667,생각,2.0
667,상상,2.0
667,상상이상,4.0
667,이상,2.0
667,국격과,3.0
667,격과,2.0
667,국익,2.0
667,보탬,2.0
667,애국,2.0
667,애국시민,4.0
667,시민,2.0
667,분과,2.0
667,국회,2.0
667,국방부,3.0
667,병무청,3.0
667,이름,2.0
667,재능,2.0
667,기부,2.0
668,군면제해라,5.0
668,면제,2.0
668,내가,2.0
669,아들,2.0
670,군면제,3.0
670,면제,2.0
671,요즘,2.0
671,기분,2.0
671,소식,2.0
671,소식임,3.0
671,시작,2.0
671,최고,2.0
671,때라,2.0
671,이상,2.0
671,후회,2.0
671,앨범,2.0
671,기대,2.0
671,기대이상,4.0
672,제가,2.0
672,홈페이지,4.0
672,안보,2.0
672,나중,2.0
672,반영,2.0
673,보드,2.0
673,핫백,2.0
673,축하,2.0
674,정국,2.0
674,생일,2.0
674,보드,2.0
674,다이,2.0
674,마이트,3.0
674,상도,2.0
674,경사,2.0
674,대한,2.0
674,대한민국,4.0
674,민국,2.0
674,자랑,2.0
676,우리,2.0
676,가요,2.0
676,세계,2.0
676,애국,2.0
676,자랑,2.0
676,코로나,3.0
676,요즘,2.0
676,대한,2.0
676,대한민국,4.0
676,민국,2.0
676,희망,2.0
676,감사,2.0
677,다이너마이트,6.0
677,다이,2.0
677,마이,2.0
677,마이트를,4.0
677,트를,2.0
677,생각,2.0
677,미국인,3.0
677,싱글,2.0
677,싱글차트,4.0
677,차트,2.0
678,굿굿,2.0
679,네이버,3.0
679,아침,2.0
679,기분,2.0
679,짱짱,2.0
680,최고,2.0
680,군면제,3.0
680,면제,2.0
681,자세,2.0
681,설명,2.0
681,외국,2.0
681,외국아미,4.0
681,아미,2.0
681,수고,2.0
681,감동,2.0
681,하루,2.0
681,전함,2.0
681,무대,2.0
681,서양,2.0
681,와의,2.0
681,지향점,3.0
681,독보적,3.0
681,한번,2.0
681,느켰습니,4.0
681,보드,2.0
681,보드핫,3.0
681,선정적,3.0
681,눈높이,3.0
681,아픔,2.0
681,위로,2.0
681,입증,2.0
681,순간,2.0
682,보드,2.0
682,한정,2.0
682,군면제,3.0
682,면제,2.0
682,아마,2.0
682,이후,2.0
683,그래미,3.0
683,그래미상,4.0
683,후보,2.0
684,이것,2.0
684,실화,2.0
685,사랑,2.0
686,군면제,3.0
686,면제,2.0
687,아바,2.0
687,스웨텐팝,4.0
687,생각,2.0
687,업적,2.0
687,세계,2.0
687,세계최고,4.0
687,최고,2.0
687,예점,2.0
687,이제,2.0
687,왕관,2.0
688,댓글,2.0
688,미필,2.0
688,생각,2.0
688,지도,2.0
689,자랑,2.0
690,처음,2.0
690,최고,2.0
690,군면제,3.0
690,면제,2.0
690,국가,2.0
690,국가홍보,4.0
690,홍보,2.0
690,활용,2.0
690,가치,2.0
690,수십,2.0
690,수십배,3.0
690,자랑,2.0
690,청년,2.0
691,자랑,2.0
692,한남,2.0
692,마라,2.0
693,너희,2.0
693,때문,2.0
693,살맛,2.0
693,축하,2.0
694,진입,2.0
694,위로,2.0
694,번째,2.0
694,아티스트,4.0
694,보이,2.0
694,밴드,2.0
694,밴드중,3.0
695,군면제,3.0
695,면제,2.0
695,시고,2.0
695,최고,2.0
697,시국,2.0
697,속보,2.0
697,유일,2.0
697,소식,2.0
698,이제,2.0
698,그래미,3.0
699,보드,2.0
699,역사상,3.0
699,사상,2.0
699,진입,2.0
699,위로,2.0
699,번째,2.0
699,아티스트,4.0
699,아티스트라,5.0
699,업적,2.0
699,축하,2.0
699,마음,2.0
700,소름,2.0
701,덕분,2.0
701,행복,2.0
701,사람,2.0
701,하자,2.0
702,최고,2.0
702,하다,2.0
702,아시아,3.0
702,보드,2.0
702,등극,2.0
702,기록,2.0
702,수십,2.0
702,수십년동안,5.0
702,동안,2.0
702,노래,2.0
702,이제,2.0
702,레전,2.0
703,영국,2.0
703,작곡가,3.0
703,해주심,3.0
703,주심,2.0
703,대영,2.0
703,대영제국,4.0
703,제국,2.0
703,감사,2.0
705,최고,2.0
705,축하,2.0
705,축하해,3.0
705,데뷔,2.0
705,데뷔때,3.0
706,소식,2.0
706,속보,2.0
707,군면제,3.0
707,면제,2.0
708,노래,2.0
708,전세계,3.0
708,사람,2.0
708,위안,2.0
708,계획,2.0
708,싱글,2.0
708,발표,2.0
708,마음,2.0
708,전달,2.0
708,행복,2.0
708,진심,2.0
708,지금의,3.0
708,금의,2.0
709,대한,2.0
709,대한민국,4.0
709,민국,2.0
709,대중,2.0
709,대중가요,4.0
709,가요,2.0
709,역사상,3.0
709,사상,2.0
709,최초,2.0
709,보드,2.0
709,하루,2.0
709,하루종일,4.0
709,종일,2.0
710,오늘,2.0
710,오늘만큼,4.0
710,만큼,2.0
710,국뽕,2.0
711,면제,2.0
712,군면제,3.0
712,면제,2.0
713,자랑,2.0
713,축하,2.0
713,축하해,3.0
713,아미,2.0
714,아미,2.0
715,아시아,3.0
715,아티스트,4.0
715,만이,2.0
715,국내,2.0
715,시상식,3.0
715,대상,2.0
715,시절,2.0
715,감회,2.0
715,최고,2.0
716,최고,2.0
717,축하,2.0
719,레전,2.0
719,니들,2.0
720,컴백,2.0
721,핫백,2.0
721,위라니,3.0
721,라니,2.0
721,순간,2.0
721,기분,2.0
721,존경,2.0
722,동시대,3.0
722,영광,2.0
722,그룹,2.0
722,내가,2.0
722,최고,2.0
722,선택,2.0
723,정국,2.0
723,생일,2.0
723,보드,2.0
723,위라니,3.0
723,라니,2.0
723,하루,2.0
723,음악,2.0
723,완벽,2.0
723,무대,2.0
723,영향력,3.0
723,노력,2.0
723,고생,2.0
723,한번,2.0
723,축하,2.0
723,일곱,2.0
723,멤버,2.0
723,스탭,2.0
723,스탭분,3.0
723,행복,2.0
724,축하,2.0
725,최고,2.0
726,보드,2.0
726,보드핫,3.0
727,최고,2.0
727,축하,2.0
728,범주,2.0
728,격하,2.0
728,케이,2.0
728,케이팝,3.0
728,미국,2.0
728,유럽,2.0
728,주류,2.0
728,젊은얘들,4.0
728,일부,2.0
728,사람,2.0
728,우리,2.0
728,대한,2.0
728,대한민국,4.0
728,민국,2.0
728,과한,2.0
728,기사,2.0
728,현실,2.0
728,음악,2.0
728,우리,2.0
728,언론,2.0
728,평가,2.0
728,이때,2.0
728,기억,2.0
728,반만큼,3.0
728,만큼,2.0
728,부탁,2.0
729,노래,2.0
729,진심,2.0
729,독일,2.0
729,독일팬,3.0
729,하나,2.0
729,이번,2.0
729,이해,2.0
729,됬다,2.0
730,역사,2.0
730,기여,2.0
730,큰상,2.0
731,최고,2.0
731,자랑,2.0
732,자랑,2.0
733,축하,2.0
734,군면제,3.0
734,면제,2.0
734,얘기,2.0
734,얘기해,3.0
734,이래,2.0
734,우리,2.0
734,대한,2.0
734,대한민국,4.0
734,민국,2.0
734,여자,2.0
734,의무,2.0
734,징병제,3.0
734,도입,2.0
735,사람,2.0
735,음악,2.0
735,파도,2.0
735,나무,2.0
735,우리,2.0
735,사랑,2.0
736,주모,2.0
737,노래,2.0
737,정도,2.0
738,보드,2.0
739,추카,2.0
740,고생,2.0
741,군면제,3.0
741,면제,2.0
742,악플러,3.0
742,아이디,3.0
742,가관,2.0
743,최고,2.0
743,대서특필,4.0
743,혼란,2.0
743,시국,2.0
743,소식,2.0
743,대한,2.0
743,대한민국,4.0
743,민국,2.0
743,국민,2.0
743,자랑,2.0
744,케이,2.0
744,케이팝,3.0
744,한탄,2.0
744,케이팝거리,5.0
